"Data","RRRP3","ALPA4","ABEV3","AMER3","ASAI3","AZUL4","B3SA3","BIDI11","BPAN4","BBSE3","BRML3","BBDC3","BBDC4","BRAP4","BBAS3","BRKM5","BRFS3","BPAC11","CRFB3","CCRO3","CMIG4","CESP6","CIEL3","COGN3","CPLE6","CSAN3","CPFE3","CMIN3","CVCB3","CYRE3","DXCO3","ECOR3","ELET3","ELET6","EMBR3","ENBR3","ENGI11","ENEV3","EGIE3","EQTL3","EZTC3","FLRY3","GGBR4","GOAU4","GOLL4","NTCO3","SOMA3","HAPV3","HYPE3","IGTI11","IRBR3","ITSA4","ITUB4","JBSS3","KLBN11","LIGT3","RENT3","LCAM3","LWSA3","AMAR3","LREN3","MGLU3","MRFG3","CASH3","BEEF3","MOVI3","MRVE3","MULT3","PCAR3","PETR3","PETR4","PRIO3","PETZ3","PSSA3","POSI3","QUAL3","RADL3","RDOR3","RAIL3","SBSP3","SANB11","STBP3","CSNA3","SLCE3","SULA11","SUZB3","VIVT3","TIMS3","TOTS3","UGPA3","USIM5","VALE3","VIIA3","VBBR3","WEGE3","YDUQ3","IBOV"
2000-11-01,0,-1.5151545939,2.3684219606,0,0,0,0,0,0,0,0,35.732991966,14.615646167,-13.392860019,-2.3972624858,-13.826034153,7.6923076924,0,0,0,-13.043477981,0,0,0,-9.9826923401,0,0,0,0,0,0,0,-4.1002918473,-2.3893836041,-8.3783808397,0,0,0,-3.3898305083,0,0,0,-25.049998054,-24.190230565,0,0,0,0,0,0,0,-1.2422348291,1.0679584535,0,0,-3.2110089234,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.7938474105,-6.1450317582,0,0,0,0,0,0,0,0,-11.25000379,0,0,-2.8118524549,0,0,0,-3.5812662846,-11.621622012,0,0,-18.367348528,-15.909090909,0,0,0,0,-10.627564404
2000-12-01,0,0,22.095657565,0,0,0,0,0,0,0,0,20.369971395,30.42483333,14.54139162,4.7368372465,-3.3816374116,8.8548054066,0,0,0,11.90476384,0,0,0,2.9715381992,0,0,0,0,0,0,0,10.888950945,8.824423765,21.989916092,0,0,0,3.1578947368,0,0,0,18.879256731,16.988808275,0,0,0,0,0,0,0,25.219905589,25.563389308,0,0,6.1611429966,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8833135841,-3.6210552015,0,0,0,0,0,0,0,0,17.0078624,0,0,20.582525452,0,0,0,6.5714333457,22.018352609,0,0,9.7499966621,25.675675676,0,0,0,0,14.841574471
2001-01-01,0,32.307701654,10.638294094,0,0,0,0,0,0,0,0,-7.427472023,-3.1220996506,1.6949182642,32.663316661,12.499997516,0.13333638508,0,0,0,26.91489165,0,0,0,24.68355072,0,0,0,0,0,0,0,20.055701025,20.169113807,28.744932206,0,0,0,12.585034013,0,0,0,25.206239765,14.54795542,0,0,0,0,0,0,0,6.2176169964,0.85714818651,0,0,14.285716186,0,0,0,0,0,0,0,0,0,0,0,0,0,12.989689148,19.069462156,0,0,0,0,0,0,0,0,27.011498387,0,0,28.697066861,0,0,0,41.262011265,5.4619417357,0,0,35.535307295,18.137595553,0,0,0,0,15.813618192
2001-02-01,0,-9.8837232976,-5.7692254788,0,0,0,0,0,0,0,0,-8.8632506059,-15.044904024,-14.166667151,-6.3043195679,-4.970096485,0,0,0,0,-14.221849936,0,0,0,-4.5685295985,0,0,0,0,0,0,0,-4.2344519483,-8.7956039713,-2.2012543158,0,0,0,-4.5317220543,0,0,0,-11.21495986,-7.8525620774,0,0,0,0,0,0,0,-10.243898723,-8.2349972083,0,0,-16.015627592,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9452538726,0.73381313196,0,0,0,0,0,0,0,0,4.9773721485,0,0,-6.0810832581,0,0,0,-1.2499978658,-22.857140323,0,0,-12.60504242,-3.9215686275,0,0,0,0,-10.078089633
2001-03-01,0,0.081358995703,0,0,0,0,0,0,0,0,0,-1.4026330035,1.6796461769,-0.97088113853,0.55324810983,-4.0015342466,0,0,0,0,-10.749185608,0,0,0,-4.6079158303,0,0,0,0,0,0,0,3.6722447996,9.5616466149,3.4788947745,0,0,0,12.025316455,0,0,0,0,-0.14492999326,0,0,0,0,0,0,0,-3.4481334055,-1.4112601602,0,0,-6.0465099194,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.450529124,-10.317114031,0,0,0,0,0,0,0,0,-18.534482316,0,0,-1.3339670227,0,0,0,-9.2827000902,-7.4074063428,0,0,-15.37678643,1.0204081633,0,0,0,0,-9.1435403688
2001-04-01,0,1.3513540725,6.1224430216,0,0,0,0,0,0,0,0,6.3242471631,7.2334760262,-9.8039166453,18.982122065,-3.3333399561,0,0,0,0,-7.84671219,0,0,0,-6.1931787394,0,0,0,0,0,0,0,-9.638547187,-13.853468562,18.686862727,0,0,0,6.1803223245,0,0,0,6.2631641225,-1.3352652218,0,0,0,0,0,0,0,8.6206882377,5.4042011923,0,0,-25.742573892,0,0,0,0,0,0,0,0,0,0,0,0,0,14.368935001,13.689589393,0,0,0,0,0,0,0,0,-4.238095332,0,0,10.258046058,0,0,0,13.023250575,15.936890404,0,0,-0.81489748054,-2.0202020202,0,0,13.571428571,0,3.3176340214
2001-05-01,0,-4.0000079473,-1.9230751597,0,0,0,0,0,0,0,0,-1.1513834647,-4.6137788432,-8.9550958539,-9.2485605145,-8.8133836203,0,0,0,0,-8.9108940837,0,0,0,-3.0890349997,0,0,0,0,0,0,0,-19.680002543,-25.979678405,1.0638338887,0,0,0,4.0000000001,0,0,0,-21.495791658,-24.977934861,0,0,0,0,0,0,0,8.4656067636,7.9614495573,0,0,-8.0133375322,0,0,0,0,0,0,0,0,0,0,0,0,0,13.752119294,11.985014098,0,0,0,0,0,0,0,0,-8.2877512353,0,0,-6.9632521366,0,0,0,-0.45267643336,17.391308749,0,0,-23.708924287,6.7010309278,0,0,-4.4025157233,0,-1.796607897
2001-06-01,0,-6.2499922389,1.1764671508,0,0,0,0,0,0,0,0,-1.3560350782,2.2805808667,6.0975575996,22.293004059,9.1698868133,0,0,0,0,19.130434642,0,0,0,8.1249974535,0,0,0,0,0,0,0,-2.0584331321,6.6666700755,-5.6587383132,0,0,0,23.351648351,0,0,0,12.870666382,19.607846718,0,0,0,0,0,0,0,0.63310630449,5.8062527363,0,0,2.9134696973,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.223878319,-9.7157151049,0,0,0,0,0,0,0,0,0.0060236636273,0,0,14.452174148,0,0,0,-9.0119841468,-2.962962452,0,0,0.61538402842,2.4154589371,0,0,0,0,-0.61437640798
2001-07-01,0,5.9259266618,-5.0387528397,0,0,0,0,0,0,0,0,-2.6015521654,-3.618011489,-6.8965508012,-8.0208406699,-6.1007960356,0,0,0,0,-4.0145985154,0,0,0,2.3121347453,0,0,0,0,0,0,0,22.033892312,13.933825012,-1.7917115559,0,0,0,-6.4587973274,0,0,0,-2.6455350007,6.4591504028,0,0,0,0,0,0,0,0,-3.4791864953,0,0,-19.718312446,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0823606139,2.3220672938,0,0,0,0,0,0,0,0,-0.30120095271,0,0,-9.2812243285,0,0,0,-6.6333523153,-13.994916353,0,0,-3.8226299917,-0.37735993001,0,0,0,0,-5.5292259084
2001-08-01,0,-6.8053222275,-6.9248786391,0,0,0,0,0,0,0,0,-4.2189679563,-1.1763404964,-20.987656095,2.5987460551,-15.666830232,0,0,0,0,5.2851741591,0,0,0,3.6723154626,0,0,0,0,0,0,0,1.3888917634,3.2591180354,-22.690993661,0,0,0,-7.3809523809,0,0,0,-2.826854736,-6.0509512956,0,0,0,0,0,0,0,-4.9556730905,-9.3912141238,0,0,1.7456122125,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4706696166,1.533572048,0,0,0,0,0,0,0,0,1.2084616626,0,0,-8.7179528327,0,0,0,6.6180100841,-16.272189777,0,0,-5.9233066612,-2.840909132,0,0,0,0,-6.6453395376
