"Data","Equal Weights","HRP","MV"
2012-03-01,0.724459247084615,2.32952588461105,7.3372861081361
2012-04-01,-0.574032838821923,1.16303078365077,1.85327072243566
2012-05-01,-10.2937231619346,-9.02888760238591,-7.96354549450682
2012-06-01,2.50443576822385,4.48282288426106,5.9727549126933
2012-07-01,1.96467196913269,0.857054023076496,-0.776386085668497
2012-08-01,-1.34561488119154,-3.84053683544391,-6.28317380351624
2012-09-01,1.64207805966462,-1.4214931121339,-3.15987038112244
2012-10-01,-2.79567297336769,-1.80089489731308,-0.469241939430843
2012-11-01,0.0324652896969231,1.08578245715803,-2.69865781253826
2012-12-01,4.45638869560538,3.6334941739085,1.45091572753527
2013-01-01,1.36054014931538,3.11620177327928,4.63183946971817
2013-02-01,-2.44130170150462,-1.52735368478754,-0.376270429177174
2013-03-01,2.07558761282731,1.93040553122779,2.06095289147781
