Date,Equal Weights,HRP,MV
2007-01-01,7.3560081172176,4.221193097779308,3.4915138533195673
2007-02-01,3.7765317497892,4.503104444412925,1.3153993914836772
2007-03-01,0.7035486079440001,3.524759356215586,9.781483116542079
2007-04-01,-0.9161835127308001,0.4473099873428261,6.2737151600165335
2007-05-01,-10.009641671652002,-8.870054870643955,-11.69311591665853
2007-06-01,2.4006916303287995,4.22582702431866,2.460667813669008
2007-07-01,2.407437952378,1.451742117073855,-3.9276816694714114
2007-08-01,-1.7242274657272003,-3.7672841976988583,-8.344096418943103
2007-09-01,1.3599350950911997,-1.3251833639284374,-0.5035945991164805
2007-10-01,-3.2246928747543997,-2.5068689455486983,3.0077755856841897
2007-11-01,0.3651127645688,-0.4393596489088643,-2.8888362795158518
2007-12-01,4.335711859085601,3.7161947971828897,1.3445612244144876
