"Data","Equal Weights","HRP","MV"
2017-02-01,4.33454445164038,3.37176695619155,1.4083314529918
2017-03-01,-5.85244969379808,-3.29891560154535,-3.11619925156549
2017-04-01,-1.53458744437231,0.1832044953381,-0.601823527003634
2017-05-01,-5.95606479502462,-3.70211711380492,0.606529274337341
2017-06-01,1.75907979068077,0.393761342077668,-1.19160981378813
2017-07-01,5.85908435434538,5.23986211084635,4.10386561214039
2017-08-01,8.51610554325385,7.44721358308884,8.35711734930118
2017-09-01,4.70947026254711,4.46772016182429,3.1867976760647
2017-10-01,0.951609194607154,0.0789100407429827,-0.907084111446493
2017-11-01,-5.32678440782962,-4.31198363392206,-3.64789756138043
2017-12-01,7.48777408206423,6.91469173659968,6.99075901436498
2018-01-01,12.2581573931776,7.43665307368265,3.16663699956041
2018-02-01,4.72276341556154,4.10286884408544,3.68508361818185
