Date,Equal Weights,HRP,MV
2006-11-01,-2.355376742116001,-4.861737142437768,-5.594758791656492
2006-12-01,-3.4065471781528007,-2.2958840047033284,-1.4253614698233097
2007-01-01,9.208460433384,7.655843873526509,2.5037015233233455
2007-02-01,3.957396874586,3.5612968510044585,1.1774175972865786
2007-03-01,-6.278548020182,-3.269527368537511,-3.349078135375678
2007-04-01,-1.9211741941792004,-0.5458320961665195,0.4847139311094129
2007-05-01,-5.796570021613601,-2.637315695461908,1.910340858995325
2007-06-01,1.221039620988,-0.18023000701542385,0.41434141564285654
2007-07-01,5.7491734761552005,5.223866703151751,2.4267283409057034
2007-08-01,9.127546710064001,7.245412319707103,4.830777176503622
2007-09-01,4.347124435368996,4.261421561888524,1.3587125634660477
2007-10-01,0.5820302503114402,-0.1027733857754789,-0.3286626018653358
