"ALPA4","ABEV3","BBDC3","BBDC4","BBAS3","BRKM5","CMIG4","CPLE6","ELET3","ELET6","EMBR3","EGIE3","GGBR4","GOAU4","ITSA4","ITUB4","LIGT3","PETR3","PETR4","SBSP3","CSNA3","VIVT3","TIMS3","USIM5","VALE3","IBOV"
0.527606135290636,-0.109313744732226,0.64186336178557,0.679918377667139,0.586466618957203,0.511834023053306,0.36653691700006,0.311514316124205,0.197240017679368,0.177297909268289,-0.497566010501324,0.312032504841886,0.30983772076069,0.482027519379728,0.198450142433964,0.46533553187465,-0.662492706015387,0.477005178814058,0.511189661781365,0.135015853587362,0.34244390246302,-0.185722180736847,0.328265607329244,-0.148844533054965,0.16862324315843,0.154908602579458
0.543821679816746,-0.11267341357695,0.66159050903904,0.700815114815786,0.604491192472708,0.52756482456536,0.377802130386563,0.321088454720698,0.203302028856036,0.182747015997388,-0.512858296277187,0.321622569546252,0.319360330565248,0.496842242296107,0.204549345808614,0.479637240160392,-0.682853879349162,0.491665544186768,0.526900659374933,0.139165455798433,0.3529686366855,-0.191430200583064,0.338354583207256,-0.153419148457971,0.173805741095204,0.159669592216588
0.160564725940844,-0.0332671102371252,0.195336270530283,0.206917434559645,0.178477552946659,0.15576484832475,0.111547034215015,0.0948021780822913,0.0600254380397023,0.053956518522791,-0.151422708664324,0.0949598768349685,0.094291945056081,0.14669392823212,0.0603937115236127,0.141614107851175,-0.201614334375722,0.145165495026801,0.15556875187303,0.0410889526843391,0.104214882411857,-0.0565202507258959,0.0999000461728713,-0.0452973914804805,0.0513165845011927,0.0471428508035608
0.162338693450604,-0.0336346553025714,0.197494404549869,0.209203520771675,0.180449426770711,0.157485785339227,0.112779439485525,0.0958495811329119,0.0606886171795639,0.0545526464097746,-0.15309567241048,0.096009022188962,0.0953337108983696,0.148314646986118,0.0610609594599758,0.143178703217808,-0.203841830337794,0.146769327189854,0.157287522354776,0.0415429158237832,0.105366279858269,-0.0571447034993412,0.101003772007396,-0.0457978507207801,0.0518835456010455,0.0476636992349517
0.169906324229642,-0.0352025788043551,0.206700864838488,0.218955816846156,0.188861313099618,0.16482719145173,0.118036800742735,0.100317734873228,0.0635176965416264,0.0570956894592998,-0.160232427659921,0.100484608482895,0.0997778166721658,0.155228528474611,0.0639073960450249,0.149853165961981,-0.213344184191523,0.153611171572435,0.164619686178632,0.0434794932456946,0.110278066971861,-0.0598085786844164,0.10571219510478,-0.0479327775047867,0.0543021650211626,0.0498856049907902
0.329479494940159,-0.0682642505371003,0.400830851114356,0.424595448555385,0.366236691517698,0.31963012582463,0.228894984747623,0.194534469328514,0.123172452062537,0.110719003613336,-0.310720036925005,0.194858067834228,0.193487469006417,0.301016559530726,0.123928150805007,0.290592746680842,-0.413713464607929,0.297880208146027,0.319227735078508,0.0843147042336301,0.213849378318356,-0.115979792908688,0.204995316154701,-0.092950438395753,0.105301847864993,0.0967373287114075
0.287577253518599,-0.0595826022087667,0.349854352271375,0.370596637506174,0.319659777017465,0.278980498446939,0.199784788033193,0.169794142771625,0.107507738773634,0.0966380835846,-0.271203568672217,0.170076586962978,0.168880296897494,0.262734151238111,0.108167329953615,0.253636008511183,-0.36109859254586,0.259996671877082,0.278629282582559,0.0735918060064531,0.1866526379574,-0.101229821037555,0.178924609601738,-0.0811292726791852,0.0919098659081891,0.0844345573268683
0.458486951080526,-0.0949930680883094,0.557775878768454,0.590845487019409,0.509636401191722,0.444781068665399,0.318518649221621,0.270704299029892,0.171400535907467,0.154070948793253,-0.432382240950225,0.2711546022947,0.269247346494664,0.418879374053486,0.172452127941847,0.404374124878433,-0.575702670187416,0.414514986569679,0.444221122115869,0.117328065233178,0.297581946559243,-0.161391596303476,0.285261082807681,-0.129345114813313,0.14653270965932,0.13461475927242
0.0983403066574505,-0.0203749472566684,0.119636667597514,0.126729727517271,0.109311289795445,0.095400548663165,0.0683186763914458,0.0580630347654412,0.0367634917911354,0.0330464897978563,-0.0927411392365073,0.0581596197632165,0.0577505347940418,0.0898449257930263,0.036989046483359,0.086733712597851,-0.123481763213366,0.0889088136473741,0.0952804464110446,0.0251655535394497,0.0638279885859112,-0.0346166865491265,0.061185301554671,-0.0277430758397969,0.0314296220847381,0.0288733554494195
0.119293332235261,-0.0247161660867316,0.145127234399858,0.153731587816403,0.132601864422242,0.115727210275471,0.0828750980920453,0.0704343227338972,0.0445965605501388,0.0400875899278697,-0.112501169773189,0.070551486759719,0.0700552394853416,0.108987870249516,0.0448701733926366,0.105213761728179,-0.149791591105353,0.107852303959391,0.115581518256081,0.0305274901137232,0.0774275951244522,-0.0419923430152938,0.074221839999957,-0.0336541960857735,0.0381262218598064,0.0350253004230735
0.339610657994152,-0.0703633075757655,0.413155996600111,0.43765133150822,0.37749810139328,0.329458430685562,0.23593327528871,0.200516208582871,0.126959881067283,0.114123501604891,-0.320274365514715,0.200849757417135,0.199437014054021,0.310272515951054,0.127738816785946,0.299528181341096,-0.426434737500303,0.307039724916056,0.329043666828751,0.0869072965787022,0.220425031595752,-0.119546054879375,0.211298715926651,-0.0958085708798353,0.108539773766271,0.0997119042635553
0.786949513662758,-0.163046622280639,0.957369572885749,1.01413042958794,0.874742709945139,0.76342466202743,0.546707153838821,0.464638341322337,0.294192818478332,0.26444822025287,-0.742143246236971,0.465411244312065,0.462137620012111,0.718966851549186,0.295997776805013,0.69406996242952,-0.988139215850369,0.711475792971131,0.762463566703361,0.201382533694018,0.510771282732718,-0.277013419729736,0.489623684716358,-0.22200866340275,0.251509545321466,0.2310535100107
